,Unnamed: 0,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
55049,1345,FF,2024-09-19,91.4,-0.7,6.12,"Littell, Zack",646240,641793,,ball,,,,,11.0,Rafael Devers called out on strikes.,R,L,R,TB,BOS,B,,,0,2,2024,-0.62,1.28,-0.68,4.73,,,,0,4,Top,,,,,,,1.3978111162841445,-133.13253571938333,-0.3945072235601025,-7.7178726526388814,29.28038344975945,-17.104275236123353,3.4,1.47,,,,91.2,1994.0,6.2,745041,666163,666018,664040,676609,670764,666185,642350,666139,54.34,,,,,,,,24,3,4-Seam Fastball,1,0,0,1,0,1,0,1,Infield shade,Standard,213.0,0.0,0.021,,,,-0.021,,1,-1,0.629,0.371,28,27,29,28,2,1,6.0,1.0,6.0,1.0,1.45,0.62,-0.62,36.9
55050,1360,SI,2024-09-19,89.1,-0.51,6.29,"Littell, Zack",646240,641793,,called_strike,,,,,2.0,Rafael Devers called out on strikes.,R,L,R,TB,BOS,S,,,0,1,2024,-1.24,1.16,-0.02,3.56,,,,0,4,Top,,,,,,,3.80597743817712,-129.73211908457876,-3.076332297995091,-14.773159315092837,28.5274811116032,-18.71118199872156,3.56,1.58,,,,88.8,2034.0,6.2,745041,666163,666018,664040,676609,670764,666185,642350,666139,54.3,,,,,,,,24,2,Sinker,1,0,0,1,0,1,0,1,Infield shade,Standard,208.0,0.0,-0.049,,,,0.049,,1,-1,0.629,0.371,28,27,29,28,2,1,6.0,1.0,6.0,1.0,1.72,1.24,-1.24,41.8
55051,1403,SL,2024-09-19,85.6,-0.68,6.19,"Littell, Zack",646240,641793,,foul_bunt,,,,,12.0,Rafael Devers called out on strikes.,R,L,R,TB,BOS,S,,,0,0,2024,0.02,0.71,0.86,2.78,,,,0,4,Top,,,,,,,3.5944081437816964,-124.58492955216684,-3.18172748976057,-0.581729308357253,25.83527486882223,-24.33900483694732,3.46,1.58,2.0,,,85.3,2150.0,6.2,745041,666163,666018,664040,676609,670764,666185,642350,666139,54.33,,,,,,,,24,1,Slider,1,0,0,1,0,1,0,1,Infield shade,Standard,201.0,0.0,-0.033,19.9,2.1,,0.033,88.0,1,-1,0.629,0.371,28,27,29,28,2,1,6.0,1.0,6.0,1.0,2.41,-0.02,0.02,42.0
55124,2805,SL,2024-09-19,87.7,-0.8,6.19,"Littell, Zack",646240,641793,strikeout,swinging_strike,,,,,5.0,Rafael Devers strikes out swinging.,R,L,R,TB,BOS,S,2.0,,3,2,2024,0.03,0.56,0.24,2.83,,,,1,1,Top,,,,,,,2.439070586842678,-127.638052137616,-3.0560666860634926,-0.2226477739148701,29.701587291737503,-25.683767080323424,3.46,1.58,,,,87.0,2242.0,6.2,745041,666163,666018,664040,676609,670764,666185,642350,666139,54.35,,0.0,0.0,1.0,0.0,0.0,,2,7,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,188.0,0.015,-0.21,76.5,7.4,,0.21,,0,0,0.522,0.478,28,27,29,28,1,0,6.0,1.0,6.0,1.0,2.44,-0.03,0.03,40.7
55125,2922,FF,2024-09-19,93.1,-0.65,6.1,"Littell, Zack",646240,641793,,foul,,,,,5.0,Rafael Devers strikes out swinging.,R,L,R,TB,BOS,S,,,3,2,2024,-0.77,1.18,0.21,2.54,,,,1,1,Top,,,,,,,3.8908360997274425,-135.48498168867994,-5.959490816293411,-10.312833820438238,29.43061057273695,-16.56179439085992,3.46,1.58,224.0,84.6,55.0,93.2,2031.0,6.3,745041,666163,666018,664040,676609,670764,666185,642350,666139,54.15,,,,,,,,2,6,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,209.0,0.0,0.0,72.1,7.3,,0.0,88.0,0,0,0.522,0.478,28,27,29,28,1,0,6.0,1.0,6.0,1.0,1.45,0.77,-0.77,41.3
55126,2986,FF,2024-09-19,92.6,-0.59,6.18,"Littell, Zack",646240,641793,,swinging_strike,,,,,2.0,Rafael Devers strikes out swinging.,R,L,R,TB,BOS,S,,,3,1,2024,-0.88,1.03,-0.17,3.35,,,,1,1,Top,,,,,,,2.980048001695706,-134.8297098122935,-3.678156590903222,-11.346568157451795,28.91514235288088,-19.061912551317285,3.46,1.58,,,,92.6,1991.0,6.2,745041,666163,666018,664040,676609,670764,666185,642350,666139,54.25,,,,,,,,2,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,208.0,0.0,-0.058,73.2,7.2,,0.058,,0,0,0.522,0.478,28,27,29,28,1,0,6.0,1.0,6.0,1.0,1.63,0.88,-0.88,39.5
55127,3041,FF,2024-09-19,92.7,-0.69,6.17,"Littell, Zack",646240,641793,,ball,,,,,14.0,Rafael Devers strikes out swinging.,R,L,R,TB,BOS,B,,,2,1,2024,-0.79,1.17,0.37,1.34,,,,1,1,Top,,,,,,,4.431214041645961,-134.7740182872505,-9.094995191486598,-10.599739667332171,29.25678193151214,-16.129610291934277,3.4,1.58,,,,92.9,1989.0,6.4,745041,666163,666018,664040,676609,670764,666185,642350,666139,54.08,,,,,,,,2,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,209.0,0.0,0.077,,,,-0.077,,0,0,0.522,0.478,28,27,29,28,1,0,6.0,1.0,6.0,1.0,1.49,0.79,-0.79,46.6
55128,3217,SL,2024-09-19,85.7,-0.6,6.28,"Littell, Zack",646240,641793,,ball,,,,,12.0,Rafael Devers strikes out swinging.,R,L,R,TB,BOS,B,,,1,1,2024,0.26,0.76,0.53,4.28,,,,1,1,Top,,,,,,,2.1383643047956453,-124.91498367303484,-0.0644223922949833,2.2765528178249284,23.75170338271893,-24.324544772427544,3.39,1.5,,,,85.7,2257.0,6.0,745041,666163,666018,664040,676609,670764,666185,642350,666139,54.45,,,,,,,,2,3,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,187.0,0.0,0.037,,,,-0.037,,0,0,0.522,0.478,28,27,29,28,1,0,6.0,1.0,6.0,1.0,2.31,-0.26,0.26,43.0
55129,3272,SL,2024-09-19,85.9,-0.74,6.32,"Littell, Zack",646240,641793,,swinging_strike,,,,,2.0,Rafael Devers strikes out swinging.,R,L,R,TB,BOS,S,,,1,0,2024,0.22,0.79,-0.01,3.55,,,,1,1,Top,,,,,,,1.2878093038454737,-125.16975276990463,-1.9455297495089685,2.119636995438827,23.78307228435765,-23.703911426839472,3.46,1.58,,,,85.9,2228.0,6.1,745041,666163,666018,664040,676609,670764,666185,642350,666139,54.44,,,,,,,,2,2,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,189.0,0.0,-0.032,61.5,6.1,,0.032,,0,0,0.522,0.478,28,27,29,28,1,0,6.0,1.0,6.0,1.0,2.28,-0.22,0.22,43.2
55130,3388,FF,2024-09-19,91.9,-0.6,6.25,"Littell, Zack",646240,641793,,ball,,,,,12.0,Rafael Devers strikes out swinging.,R,L,R,TB,BOS,B,,,0,0,2024,-0.6,1.09,1.14,3.15,,,,1,1,Top,,,,,,,5.713878962029901,-133.77187274061797,-4.394491849933179,-8.481889549750179,28.51252389582531,-18.28656766539283,3.21,1.44,,,,92.0,1981.0,6.3,745041,666163,666018,664040,676609,670764,666185,642350,666139,54.22,,,,,,,,2,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,202.0,0.0,0.025,,,,-0.025,,0,0,0.522,0.478,28,27,29,28,1,0,6.0,1.0,6.0,1.0,1.6,0.6,-0.6,43.2
59302,4007,SI,2024-09-18,90.9,2.62,5.18,"Lovelady, Richard",646240,663992,grounded_into_double_play,hit_into_play,,,,,9.0,"Rafael Devers grounds into a double play, third baseman Junior Caminero to second baseman Brandon Lowe to first baseman Jonathan Aranda.   Jarren Duran out at 2nd.    Rafael Devers out at 1st.",R,L,L,TB,BOS,X,5.0,ground_ball,1,1,2024,1.51,0.23,0.65,1.88,,,680776.0,1,8,Top,103.28,164.26,,,,,-8.311713715370061,-132.14774183413329,-2.840113523426377,19.46327334809281,28.9653837689833,-29.05093606648576,3.45,1.59,34.0,95.0,-1.0,92.1,2127.0,7.1,745040,686482,666018,664040,691406,670764,666624,676356,666139,53.36,0.337,0.307,0.0,1.0,0.0,0.0,2.0,57,3,Sinker,1,2,2,1,2,1,2,1,Strategic,Standard,117.0,0.052,-0.357,67.9,6.8,0.377,0.357,95.0,-1,1,0.245,0.755,28,27,29,28,1,3,3.0,1.0,4.0,1.0,2.54,1.51,1.51,15.4
59303,4215,SI,2024-09-18,90.5,2.37,5.14,"Lovelady, Richard",646240,663992,,ball,,,,,14.0,"Rafael Devers grounds into a double play, third baseman Junior Caminero to second baseman Brandon Lowe to first baseman Jonathan Aranda.   Jarren Duran out at 2nd.    Rafael Devers out at 1st.",R,L,L,TB,BOS,B,,,0,1,2024,1.61,0.44,1.34,1.67,,,680776.0,1,8,Top,,,,,,,-6.130359930133976,-131.61810054162436,-3.6451768355335457,20.039095540687352,29.7645909588418,-26.483492305614515,3.48,1.63,,,,91.6,2090.0,7.1,745040,686482,666018,664040,691406,670764,666624,676356,666139,53.36,,,,,,,,57,2,Sinker,1,2,2,1,2,1,2,1,Strategic,Standard,127.0,0.0,0.035,,,,-0.035,,-1,1,0.245,0.755,28,27,29,28,1,3,3.0,1.0,4.0,1.0,2.36,1.61,1.61,16.7
59304,4302,SI,2024-09-18,91.3,2.54,5.25,"Lovelady, Richard",646240,663992,,foul,,,,,14.0,"Rafael Devers grounds into a double play, third baseman Junior Caminero to second baseman Brandon Lowe to first baseman Jonathan Aranda.   Jarren Duran out at 2nd.    Rafael Devers out at 1st.",R,L,L,TB,BOS,S,,,0,0,2024,1.55,0.01,1.43,2.0,,,680776.0,1,8,Top,,,,,,,-6.246397109078643,-132.78672237994482,-2.288111159097661,19.71208856386329,30.221557108762767,-31.73348303288884,3.45,1.59,,,,92.5,2185.0,7.2,745040,686482,666018,664040,691406,670764,666624,676356,666139,53.33,,,,,,,,57,1,Sinker,1,2,2,1,2,1,2,1,Standard,Standard,128.0,0.0,-0.047,71.5,7.6,,0.047,,-1,1,0.245,0.755,28,27,29,28,1,3,3.0,1.0,4.0,1.0,2.74,1.55,1.55,17.0
59376,382,FF,2024-09-18,95.7,-0.9,5.8,"Pepiot, Ryan",646240,686752,strikeout,swinging_strike,,,,,5.0,Rafael Devers strikes out swinging.,R,L,R,TB,BOS,S,2.0,,3,2,2024,-1.24,1.54,-0.24,2.6,,,,2,6,Top,,,,,,,4.570184541106826,-139.08586946332784,-6.322152804042874,-17.079447508340877,33.47703584848639,-10.954449992410824,3.45,1.59,,,,96.3,2328.0,6.9,745040,666163,666018,664040,691406,670764,666624,676356,666139,53.64,,0.0,0.0,1.0,0.0,0.0,,40,6,4-Seam Fastball,1,1,1,1,1,1,1,1,Infield shade,Standard,214.0,0.016,-0.125,73.7,7.4,,0.125,,0,0,0.558,0.442,26,27,27,28,3,2,6.0,1.0,6.0,1.0,0.97,1.24,-1.24,40.1
59377,399,CH,2024-09-18,86.0,-0.83,5.99,"Pepiot, Ryan",646240,686752,,ball,,,,,14.0,Rafael Devers strikes out swinging.,R,L,R,TB,BOS,B,,,2,2,2024,-1.62,0.07,0.15,-0.21,,,,2,6,Top,,,,,,,5.627559634634109,-124.91041109332797,-8.559528471227198,-18.066571533352587,27.47172456566972,-29.76188085068837,3.27,1.47,,,,86.0,2542.0,6.6,745040,666163,666018,664040,691406,670764,666624,676356,666139,53.88,,,,,,,,40,5,Changeup,1,1,1,1,1,1,1,1,Strategic,Standard,259.0,0.0,0.041,,,,-0.041,,0,0,0.558,0.442,26,27,27,28,3,2,6.0,1.0,6.0,1.0,3.05,1.62,-1.62,41.4
59378,435,FC,2024-09-18,91.6,-1.15,5.92,"Pepiot, Ryan",646240,686752,,ball,,,,,11.0,Rafael Devers strikes out swinging.,R,L,R,TB,BOS,B,,,1,2,2024,0.38,1.29,-0.42,4.19,,,,2,6,Top,,,,,,,1.0427569711986913,-133.40579599994336,-1.26394351341351,4.251529222101279,29.67109321840784,-16.766828154155114,3.38,1.58,,,,92.0,2551.0,6.6,745040,666163,666018,664040,691406,670764,666624,676356,666139,53.94,,,,,,,,40,4,Cutter,1,1,1,1,1,1,1,1,Strategic,Standard,181.0,0.0,0.015,,,,-0.015,,0,0,0.558,0.442,26,27,27,28,3,2,6.0,1.0,6.0,1.0,1.43,-0.38,0.38,38.6
59379,448,FF,2024-09-18,95.8,-1.01,5.92,"Pepiot, Ryan",646240,686752,,ball,,,,,11.0,Rafael Devers strikes out swinging.,R,L,R,TB,BOS,B,,,0,2,2024,-1.11,1.77,-1.38,3.68,,,,2,6,Top,,,,,,,1.55147863740476,-139.38127694584574,-4.255133145635361,-14.762906620386625,35.706375563523686,-8.534038013107097,3.5,1.63,,,,96.1,2522.0,6.8,745040,666163,666018,664040,691406,670764,666624,676356,666139,53.72,,,,,,,,40,3,4-Seam Fastball,1,1,1,1,1,1,1,1,Strategic,Standard,212.0,0.0,0.009,,,,-0.009,,0,0,0.558,0.442,26,27,27,28,3,2,6.0,1.0,6.0,1.0,0.75,1.11,-1.11,41.2
59380,491,FF,2024-09-18,94.9,-1.14,5.93,"Pepiot, Ryan",646240,686752,,foul,,,,,3.0,Rafael Devers strikes out swinging.,R,L,R,TB,BOS,S,,,0,1,2024,-0.8,1.63,0.53,3.29,,,,2,6,Top,,,,,,,6.230911366867978,-137.9177180864829,-4.877124854195365,-11.681135644855605,32.643835233856315,-10.45368014184752,3.45,1.59,210.0,73.5,43.0,95.4,2421.0,6.8,745040,666163,666018,664040,691406,670764,666624,676356,666139,53.69,,,,,,,,40,2,4-Seam Fastball,1,1,1,1,1,1,1,1,Infield shade,Standard,215.0,0.0,-0.022,68.2,6.5,,0.022,88.0,0,0,0.558,0.442,26,27,27,28,3,2,6.0,1.0,6.0,1.0,0.92,0.8,-0.8,40.7
59381,501,FF,2024-09-18,95.0,-1.01,5.89,"Pepiot, Ryan",646240,686752,,foul,,,,,5.0,Rafael Devers strikes out swinging.,R,L,R,TB,BOS,S,,,0,0,2024,-0.92,1.34,0.14,2.23,,,,2,6,Top,,,,,,,5.132486289689784,-138.11407712144734,-6.935527749159278,-12.95069029284103,34.31960577892865,-13.60655500344362,3.45,1.59,252.0,76.7,37.0,95.3,2306.0,6.8,745040,666163,666018,664040,691406,670764,666624,676356,666139,53.74,,,,,,,,40,1,4-Seam Fastball,1,1,1,1,1,1,1,1,Infield shade,Standard,211.0,0.0,-0.016,73.8,7.4,,0.016,88.0,0,0,0.558,0.442,26,27,27,28,3,2,6.0,1.0,6.0,1.0,1.21,0.92,-0.92,41.1
59434,1283,FC,2024-09-18,91.9,-1.13,6.01,"Pepiot, Ryan",646240,686752,strikeout,swinging_strike,,,,,11.0,Rafael Devers strikes out swinging.,R,L,R,TB,BOS,S,2.0,,0,2,2024,0.02,1.13,-0.39,3.85,,,,0,4,Top,,,,,,,1.8557126004882312,-133.89829949895068,-2.084803968266561,-0.2156515568031685,29.223458147106,-18.361065862145665,3.45,1.59,,,,92.2,2499.0,6.4,745040,666163,666018,664040,691406,670764,666624,676356,666139,54.07,,0.0,0.0,1.0,0.0,0.0,,23,3,Cutter,1,0,0,1,0,1,0,1,Infield shade,Standard,187.0,0.028,-0.146,51.7,5.9,,0.146,,1,-1,0.629,0.371,26,27,27,28,2,1,6.0,1.0,6.0,1.0,1.57,-0.02,0.02,39.3
59435,1313,FC,2024-09-18,91.3,-1.17,6.1,"Pepiot, Ryan",646240,686752,,swinging_strike,,,,,5.0,Rafael Devers strikes out swinging.,R,L,R,TB,BOS,S,,,0,1,2024,-0.01,1.12,-0.1,2.82,,,,0,4,Top,,,,,,,2.716970863576168,-133.0054904988067,-4.827291481329223,-0.6542606020674065,28.178117988232987,-18.05497679332542,3.45,1.59,,,,91.9,2478.0,6.5,745040,666163,666018,664040,691406,670764,666624,676356,666139,53.96,,,,,,,,23,2,Cutter,1,0,0,1,0,1,0,1,Infield shade,Standard,176.0,0.0,-0.049,69.7,6.9,,0.049,,1,-1,0.629,0.371,26,27,27,28,2,1,6.0,1.0,6.0,1.0,1.61,0.01,-0.01,42.8
59436,1342,FF,2024-09-18,94.0,-0.91,5.99,"Pepiot, Ryan",646240,686752,,called_strike,,,,,9.0,Rafael Devers strikes out swinging.,R,L,R,TB,BOS,S,,,0,0,2024,-0.96,1.69,0.67,1.96,,,,0,4,Top,,,,,,,6.27579550312277,-136.4982585268218,-8.473547277964565,-13.390875064147416,32.393202129639434,-9.31031613423616,3.44,1.62,,,,94.3,2357.0,6.7,745040,666163,666018,664040,691406,670764,666624,676356,666139,53.76,,,,,,,,23,1,4-Seam Fastball,1,0,0,1,0,1,0,1,Infield shade,Standard,211.0,0.0,-0.033,,,,0.033,,1,-1,0.629,0.371,26,27,27,28,2,1,6.0,1.0,6.0,1.0,0.91,0.96,-0.96,42.4
59505,2734,FF,2024-09-18,96.1,-0.81,6.06,"Pepiot, Ryan",646240,686752,strikeout,swinging_strike,,,,,6.0,Rafael Devers strikes out swinging.,R,L,R,TB,BOS,S,2.0,,3,2,2024,-0.97,1.73,0.47,2.8,,,,1,1,Top,,,,,,,5.672036956273781,-139.63275888096382,-6.992200167565752,-14.04715819285673,33.44588971067301,-8.117554028122521,3.45,1.59,,,,96.6,2478.0,6.8,745040,666163,666018,664040,691406,670764,666624,676356,666139,53.69,,0.0,0.0,1.0,0.0,0.0,,2,8,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,217.0,0.015,-0.21,73.4,6.9,,0.21,,0,0,0.522,0.478,26,27,27,28,1,0,6.0,1.0,6.0,1.0,0.75,0.97,-0.97,44.6
59506,2839,FF,2024-09-18,95.4,-0.95,6.01,"Pepiot, Ryan",646240,686752,,foul,,,,,6.0,Rafael Devers strikes out swinging.,R,L,R,TB,BOS,S,,,3,2,2024,-0.69,1.7,0.5,2.63,,,,1,1,Top,,,,,,,5.411948266300373,-138.579062019077,-7.083464365830142,-10.145194809638385,34.4800008672818,-8.90295503318288,3.45,1.59,181.0,78.7,17.0,95.7,2388.0,6.8,745040,666163,666018,664040,691406,670764,666624,676356,666139,53.66,,,,,,,,2,7,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,208.0,0.0,0.0,68.6,6.6,,0.0,88.0,0,0,0.522,0.478,26,27,27,28,1,0,6.0,1.0,6.0,1.0,0.84,0.69,-0.69,42.0
59507,2935,FF,2024-09-18,95.3,-0.99,6.03,"Pepiot, Ryan",646240,686752,,foul,,,,,4.0,Rafael Devers strikes out swinging.,R,L,R,TB,BOS,S,,,3,2,2024,-1.19,1.68,-0.79,2.72,,,,1,1,Top,,,,,,,3.25143390012345,-138.49136386856168,-6.825651062370678,-16.043523977725062,34.49777578415392,-9.24962851203182,3.45,1.59,182.0,76.0,65.0,95.7,2423.0,6.9,745040,666163,666018,664040,691406,670764,666624,676356,666139,53.65,,,,,,,,2,6,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,215.0,0.0,0.0,67.2,7.8,,0.0,88.0,0,0,0.522,0.478,26,27,27,28,1,0,6.0,1.0,6.0,1.0,0.86,1.19,-1.19,43.4
59508,2975,FF,2024-09-18,96.7,-0.82,6.08,"Pepiot, Ryan",646240,686752,,ball,,,,,4.0,Rafael Devers strikes out swinging.,R,L,R,TB,BOS,B,,,2,2,2024,-0.84,1.87,-0.81,2.42,,,,1,1,Top,,,,,,,1.952784197861276,-140.55316508437525,-8.46328614291849,-11.499671020106888,35.9662440966528,-5.7182930144893485,3.45,1.53,,,,96.9,2509.0,6.8,745040,666163,666018,664040,691406,670764,666624,676356,666139,53.74,,,,,,,,2,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,213.0,0.0,0.068,,,,-0.068,,0,0,0.522,0.478,26,27,27,28,1,0,6.0,1.0,6.0,1.0,0.6,0.84,-0.84,44.1
59509,3140,FF,2024-09-18,94.9,-0.87,6.1,"Pepiot, Ryan",646240,686752,,foul,,,,,6.0,Rafael Devers strikes out swinging.,R,L,R,TB,BOS,S,,,2,1,2024,-0.77,1.61,0.48,2.73,,,,1,1,Top,,,,,,,5.287076152938509,-137.91842999221018,-6.73471828536643,-11.078584477568963,33.27554351749694,-10.354821410541067,3.45,1.59,210.0,74.3,53.0,95.2,2351.0,6.7,745040,666163,666018,664040,691406,670764,666624,676356,666139,53.79,,,,,,,,2,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,206.0,0.0,-0.049,70.9,7.0,,0.049,88.0,0,0,0.522,0.478,26,27,27,28,1,0,6.0,1.0,6.0,1.0,0.95,0.77,-0.77,42.5
59510,3228,SL,2024-09-18,90.0,-1.15,6.16,"Pepiot, Ryan",646240,686752,,ball,,,,,11.0,Rafael Devers strikes out swinging.,R,L,R,TB,BOS,B,,,1,1,2024,0.54,0.81,-0.27,4.74,,,,1,1,Top,,,,,,,1.06804450752344,-131.03421416821303,0.7713882546851945,5.919068132929399,29.42899026784831,-23.29085037417771,3.46,1.59,,,,89.9,2463.0,6.4,745040,666163,666018,664040,691406,670764,666624,676356,666139,54.15,,,,,,,,2,3,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,167.0,0.0,0.037,,,,-0.037,,0,0,0.522,0.478,26,27,27,28,1,0,6.0,1.0,6.0,1.0,2.02,-0.54,0.54,40.7
59511,3420,FC,2024-09-18,90.5,-1.12,6.19,"Pepiot, Ryan",646240,686752,,swinging_strike,,,,,6.0,Rafael Devers strikes out swinging.,R,L,R,TB,BOS,S,,,1,0,2024,0.4,0.9,0.46,2.58,,,,1,1,Top,,,,,,,3.0837809650872074,-131.7024238694868,-5.004785793999661,3.967427155482474,28.95538304233745,-20.795162050474715,3.45,1.59,,,,90.6,2504.0,6.4,745040,666163,666018,664040,691406,670764,666624,676356,666139,54.09,,,,,,,,2,2,Cutter,0,0,0,0,0,0,0,0,Infield shade,Standard,178.0,0.0,-0.032,69.5,6.9,,0.032,,0,0,0.522,0.478,26,27,27,28,1,0,6.0,1.0,6.0,1.0,1.89,-0.4,0.4,45.6
59512,3543,FF,2024-09-18,94.5,-1.07,6.17,"Pepiot, Ryan",646240,686752,,ball,,,,,11.0,Rafael Devers strikes out swinging.,R,L,R,TB,BOS,B,,,0,0,2024,-1.33,1.55,-1.1,3.42,,,,1,1,Top,,,,,,,2.8953824418417344,-137.41297489037544,-4.901434239568165,-17.38996425737132,33.285722216049145,-11.750499465575563,3.46,1.59,,,,94.5,2344.0,6.6,745040,666163,666018,664040,691406,670764,666624,676356,666139,53.94,,,,,,,,2,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,212.0,0.0,0.025,,,,-0.025,,0,0,0.522,0.478,26,27,27,28,1,0,6.0,1.0,6.0,1.0,1.03,1.33,-1.33,46.3
63787,2448,FF,2024-09-17,97.4,0.81,5.58,"Cleavinger, Garrett",646240,664076,strikeout,swinging_strike,,,,,2.0,Rafael Devers strikes out swinging.,R,L,L,TB,BOS,S,2.0,,2,2,2024,0.48,1.48,0.27,3.47,,,680776.0,2,8,Top,,,,,,,-2.5422082261441146,-141.76951194762927,-3.496017121937973,7.062269824242217,34.25440391423038,-11.715621829546276,3.44,1.59,,,,97.0,2335.0,6.2,745044,686482,666018,664040,691406,676609,666624,642350,666139,54.31,,0.0,0.0,1.0,0.0,0.0,,59,5,4-Seam Fastball,5,3,3,5,3,5,3,5,Infield shade,Standard,150.0,0.034,-0.197,70.3,6.7,,0.197,,2,-2,0.908,0.092,30,27,30,28,1,3,5.0,2.0,2.0,1.0,0.94,0.48,0.48,42.7
63788,2533,FF,2024-09-17,97.7,0.69,5.56,"Cleavinger, Garrett",646240,664076,,ball,,,,,11.0,Rafael Devers strikes out swinging.,R,L,L,TB,BOS,B,,,1,2,2024,0.6,1.61,-1.08,3.47,,,680776.0,2,8,Top,,,,,,,-6.115148334710957,-142.04199955938628,-3.761523201594108,9.560668151377447,35.44179979815767,-9.84905750391982,3.43,1.58,,,,97.0,2264.0,6.2,745044,686482,666018,664040,691406,676609,666624,642350,666139,54.34,,,,,,,,59,4,4-Seam Fastball,5,3,3,5,3,5,3,5,Strategic,Standard,149.0,0.0,0.032,,,,-0.032,,2,-2,0.908,0.092,30,27,30,28,1,3,5.0,2.0,2.0,1.0,0.8,0.6,0.6,44.4
63789,2576,FF,2024-09-17,98.3,0.73,5.53,"Cleavinger, Garrett",646240,664076,,ball,,,,,13.0,Rafael Devers strikes out swinging.,R,L,L,TB,BOS,B,,,0,2,2024,0.51,1.55,-0.84,1.44,,,680776.0,2,8,Top,,,,,,,-5.433733630487701,-142.8234434221806,-9.165156931145448,8.26886925081558,35.65925686853424,-9.017614199769492,3.47,1.56,,,,97.9,2308.0,6.3,745044,686482,666018,664040,691406,676609,666624,642350,666139,54.16,,,,,,,,59,3,4-Seam Fastball,5,3,3,5,3,5,3,5,Strategic,Standard,139.0,0.0,0.023,,,,-0.023,,2,-2,0.908,0.092,30,27,30,28,1,3,5.0,2.0,2.0,1.0,0.83,0.51,0.51,43.1
63790,2699,SI,2024-09-17,96.2,0.86,5.41,"Cleavinger, Garrett",646240,664076,,foul,,,,,5.0,Rafael Devers strikes out swinging.,R,L,L,TB,BOS,S,,,0,1,2024,1.47,0.87,-0.01,2.74,,,680776.0,2,8,Top,,,,,,,-5.627265761652648,-140.02389363119488,-3.4338848989232886,20.626765738616736,32.81978079576266,-20.20992353942405,3.44,1.59,5.0,78.0,-27.0,95.8,2383.0,6.1,745044,686482,666018,664040,691406,676609,666624,642350,666139,54.4,,,,,,,,59,2,Sinker,5,3,3,5,3,5,3,5,Infield shade,Strategic,143.0,0.0,-0.046,72.7,7.2,,0.046,88.0,2,-2,0.908,0.092,30,27,30,28,1,3,5.0,2.0,2.0,1.0,1.6,1.47,1.47,37.8
